583,651,73,267,475,963,632,143,340,467 
17,777,841,365,60,826,631,26,737,913 
623,567,590,810,368,385,444,869,954,48 
647,777,520,567,103,180,322,425,842,978 
595,871,220,636,178,965,67,280,785,674 
528,107,821,191,555,423,914,896,236,761 
468,349,407,174,542,691,642,933,782,857 
134,675,148,700,94,55,2,459,165,114 
174,389,631,62,556,252,750,913,816,817 
489,843,387,77,95,421,652,786,475,947 
512,352,899,474,594,729,122,664,844,749 
394,398,206,927,446,990,512,644,73,492 
187,826,944,642,158,535,382,913,475,126 
279,300,389,447,653,149,802,486,244,138 
319,380,38,385,775,248,728,417,7,821 
213,771,792,731,84,237,64,702,679,176 
269,851,425,924,682,268,474,270,459,993 
172,87,246,532,48,620,596,92,219,971 
298,159,650,295,652,152,621,310,308,41 
63,87,725,850,831,841,17,942,416,993 
655,471,35,668,677,384,814,36,666,261 
209,126,618,442,603,417,742,110,227,785 
58,178,489,27,94,53,70,796,954,58 
848,718,86,249,725,253,904,343,864,864 
800,235,432,890,0,767,26,601,866,163 
881,569,663,389,621,507,28,732,20,903 
720,205,21,52,797,249,88,549,272,551 
257,868,984,20,319,284,96,568,78,437 
117,619,933,643,798,305,376,942,388,307 
172,707,949,655,13,988,78,833,580,975 
278,472,425,678,231,679,499,343,72,488 
342,305,631,438,136,478,237,142,709,214 
34,556,267,680,714,208,711,937,530,277 
637,170,868,18,179,576,952,354,579,424 
951,679,988,72,122,776,760,829,990,437 
875,261,863,956,48,348,421,4,218,834 
488,176,644,915,208,838,262,309,898,3 
930,896,767,258,782,611,30,148,186,396 
733,673,830,773,921,631,898,47,873,169 
592,661,955,457,404,367,948,678,658,47 
790,668,100,478,540,526,939,80,31,790 
869,579,654,18,655,950,126,434,315,364 
664,983,291,504,414,709,944,11,920,385 
689,564,165,371,810,103,583,930,395,186 
644,377,984,810,946,627,413,849,360,842 
540,908,109,690,641,310,106,625,309,412 
549,723,990,299,205,746,645,448,466,214 
371,684,585,714,183,535,51,807,128,613 
910,985,533,458,814,754,394,500,675,132 
865,824,800,651,105,112,86,494,710,494 
327,383,55,999,10,611,58,703,527,625 
247,464,38,339,88,929,473,891,91,516 
52,868,704,457,834,570,634,736,999,147 
145,148,602,82,152,857,389,248,53,643 
16,390,901,264,989,222,199,630,85,170 
279,889,38,936,150,8,153,261,772,859 
343,745,629,284,318,322,644,514,995,168 
459,154,454,973,706,140,290,460,878,945 
119,651,315,53,554,285,225,904,133,667 
488,100,175,945,66,779,31,398,526,894 
929,240,402,580,575,306,503,393,414,389 
328,10,380,748,914,982,761,353,518,632 
472,129,905,19,145,592,240,817,585,796 
239,994,608,466,453,524,571,669,18,199 
59,939,956,808,952,697,499,435,668,400 
174,324,945,141,353,961,687,693,899,353 
701,959,733,846,179,828,702,869,550,191 
911,847,943,187,116,796,743,737,307,64 
129,675,477,900,559,527,803,376,256,502 
822,870,178,536,315,213,585,182,52,198 
949,933,702,886,972,542,979,436,93,7 
121,550,772,732,888,976,120,907,244,632 
989,204,10,43,671,552,397,887,321,233 
777,566,313,688,268,194,932,947,661,275 
797,431,986,659,393,593,273,578,757,469 
989,49,955,193,2,319,538,593,501,670 
281,211,730,296,276,809,644,801,442,360 
739,932,206,982,883,835,223,461,862,107 
530,899,785,488,391,256,693,599,74,972 
862,86,705,700,997,870,563,277,428,370 
271,691,71,204,294,800,415,577,72,488 
679,124,177,256,936,506,170,376,128,195 
906,866,8,966,790,600,183,733,108,618 
872,141,927,316,682,271,444,425,148,260 
856,738,422,3,712,339,286,638,676,520 
542,934,130,669,657,827,941,763,756,574 
682,705,498,908,16,290,968,592,724,694 
240,276,960,436,501,694,59,287,562,297 
150,955,425,885,229,326,53,4,270,437 
283,809,755,952,228,538,951,739,842,581 
646,953,372,189,765,84,493,977,777,675 
561,153,456,502,144,764,968,338,122,64 
287,220,116,271,111,250,3,538,987,627 
167,301,162,212,598,100,705,674,573,546 
5,839,919,502,809,72,277,975,614,364 
943,633,31,437,132,894,5,821,694,254 
25,692,987,148,212,814,611,857,635,10 
486,233,223,297,588,839,686,889,528,967 
0,59,357,6,962,584,980,535,695,16 
11,386,160,211,757,899,610,594,224,605 
69,238,431,541,1,819,722,678,715,987 
905,497,110,429,969,550,286,493,184,157 
609,951,178,428,491,123,819,102,586,456 
430,104,262,553,320,430,425,613,771,376 
851,676,830,506,403,619,885,696,689,120 
350,815,425,206,996,865,807,3,194,461 
315,327,709,87,357,342,172,864,63,130 
822,338,671,164,884,932,804,143,698,555 
539,730,755,584,401,920,144,890,829,908 
826,246,845,395,973,566,636,256,907,76 
418,899,657,874,165,900,286,629,683,629 
964,161,960,702,790,506,3,243,775,914 
926,401,15,188,194,108,986,708,234,422 
913,317,587,891,125,488,303,432,252,849 
234,920,79,518,345,443,131,326,20,880 
527,784,143,282,334,563,479,266,112,891 
63,219,484,179,334,355,118,667,134,504 
782,80,671,171,107,778,211,642,928,793 
448,437,353,523,130,787,804,455,776,776 
998,939,773,44,821,350,886,184,233,802 
727,716,224,37,134,416,93,939,873,737 
376,511,203,164,654,890,510,421,255,564 
334,855,884,622,247,724,767,668,427,521 
931,271,520,29,152,242,432,423,458,687 
91,779,903,449,56,169,424,494,343,321 
73,285,471,120,845,884,30,59,350,246 
779,902,988,295,9,704,737,149,635,689 
323,365,559,284,964,887,498,642,237,750 
945,656,8,216,371,481,223,125,62,367 
582,764,752,501,201,927,343,697,910,494 
881,19,233,401,828,23,119,703,734,554 
250,94,971,390,842,273,120,814,193,992 
171,832,755,206,478,934,701,910,72,715 
87,640,838,415,986,745,250,465,308,629 
323,623,548,138,41,381,585,976,297,345 
642,573,431,494,991,969,327,196,80,342 
409,156,683,797,356,207,82,97,739,855 
882,940,93,833,303,565,679,168,649,791 
188,563,658,77,74,497,151,352,146,703 
569,827,963,214,117,810,499,451,553,88 
767,283,888,637,579,870,628,718,555,338 
706,459,416,920,820,423,62,167,535,951 
263,431,712,221,892,850,858,341,313,383 
303,107,422,270,504,609,774,485,810,305 
437,621,978,216,137,34,661,230,459,170 
869,409,364,709,446,364,659,187,92,163 
823,553,257,655,924,348,94,69,616,110 
681,386,434,883,230,347,658,454,923,949 
324,248,624,337,450,346,737,981,62,588 
208,526,195,986,641,624,480,60,500,447 
896,249,65,932,169,67,682,96,780,800 
801,694,993,159,546,574,932,673,501,943 
360,483,262,962,991,314,847,556,560,261 
44,11,924,313,301,389,404,470,724,924 
95,360,258,28,308,817,883,213,673,25 
846,802,515,330,920,220,896,82,57,406 
372,931,475,909,981,784,996,905,672,760 
903,508,984,746,525,54,705,609,99,934 
658,453,893,345,6,139,909,47,293,608 
211,43,969,362,448,303,132,441,580,657 
462,9,918,326,345,443,459,462,854,206 
488,427,410,440,428,928,358,949,674,667 
308,85,267,287,955,496,720,509,363,852 
640,858,538,567,362,168,922,620,422,702 
858,535,997,966,93,129,555,730,85,269 
643,22,647,289,171,542,600,98,224,256 
537,364,408,370,77,669,164,382,670,848 
928,257,403,324,244,216,903,950,725,956 
166,139,497,369,577,321,453,605,321,46 
198,909,42,356,984,26,416,612,695,713 
950,655,853,845,902,106,226,53,332,683 
845,339,542,747,743,668,642,366,672,494 
87,775,270,333,972,287,200,416,460,916 
197,419,519,495,272,338,296,45,558,661 
19,576,531,556,1,152,739,779,379,740 
520,113,646,863,736,513,992,492,262,308 
139,551,550,297,305,169,755,260,256,481 
604,851,545,347,326,143,961,425,16,318 
693,463,527,236,540,444,563,628,722,602 
560,175,678,383,68,192,750,610,565,873 
446,987,184,881,274,41,513,751,644,436 
181,174,225,729,775,318,702,463,813,901 
259,336,563,278,264,747,513,486,614,501 
90,893,271,5,352,411,308,682,179,756 
993,164,550,940,283,740,519,51,30,821 
599,85,904,737,755,253,118,660,345,870 
301,455,566,889,420,713,67,624,972,465 
578,391,387,15,146,304,958,453,669,721 
262,78,387,328,231,505,355,524,710,246 
535,441,243,322,423,899,128,628,704,155 
832,751,694,11,795,645,254,440,739,92 
459,403,865,635,905,385,838,118,577,947 
311,745,293,569,722,220,686,613,521,920 
782,952,850,188,160,962,653,592,750,584 
403,960,497,688,690,652,750,349,689,309 
219,31,906,133,215,328,523,602,512,558 
107,148,307,2,62,777,148,60,68,899 
277,461,99,281,281,122,345,390,343,80 
999,585,689,607,308,995,26,826,478,787 
675,543,733,268,38,76,297,514,913,514 
385,182,568,990,40,814,767,674,417,111 
148,875,851,934,419,109,224,745,946,110 
534,682,903,290,167,361,621,751,676,189 
808,731,558,495,322,678,73,238,456,24 
1,532,741,794,13,496,517,9,774,876 
860,86,238,832,959,172,995,759,504,90 
853,512,51,459,442,629,534,714,773,720 
811,92,133,351,378,901,897,764,650,10 
891,80,972,648,947,281,234,513,582,633 
289,642,857,141,60,481,675,153,41,394 
802,89,247,147,970,216,166,893,283,386 
15,123,962,399,467,806,744,673,36,4 
345,83,811,300,963,217,596,496,517,402 
565,461,250,992,614,318,173,256,386,171 
128,36,928,447,331,433,878,856,479,545 
900,804,647,337,212,510,704,258,627,314 
787,654,550,946,808,883,939,883,738,68 
297,489,642,807,51,689,171,981,727,413 
472,131,686,179,347,920,656,514,421,6 
273,365,337,601,35,490,956,157,685,576 
52,356,122,373,710,218,273,677,910,929 
248,725,843,177,897,543,341,600,766,695 
838,522,536,824,738,110,642,642,237,417 
505,607,623,370,72,308,727,184,669,981 
809,374,606,880,147,21,793,519,281,887 
178,436,41,614,595,65,366,730,112,916 
123,812,871,990,791,402,526,757,117,488 
756,727,571,361,47,476,271,369,245,126 
345,21,511,124,107,794,128,542,855,894 
767,430,608,342,181,933,988,482,602,19 
944,297,227,155,389,543,946,597,969,385 
988,390,520,250,49,212,771,727,179,888 
77,140,81,335,701,34,38,798,711,797 
611,619,746,258,468,467,499,190,852,562 
179,718,991,964,199,434,141,483,276,202 
264,62,539,868,235,484,91,652,932,421 
330,834,892,456,682,5,109,86,28,875 
112,231,633,304,856,774,523,624,881,855 
670,513,42,873,211,868,243,274,105,207 
814,77,270,193,758,537,915,933,249,601 
49,93,420,528,331,81,909,29,931,962 
482,522,907,410,679,410,897,368,817,975 
912,706,598,224,740,671,828,574,57,301 
512,808,918,850,275,565,468,637,269,560 
736,771,221,659,4,663,29,674,374,89 
494,944,358,970,762,153,976,343,1,482 
995,440,209,986,195,661,279,287,981,958 
323,173,869,762,951,452,318,321,24,724 
20,182,537,153,827,312,602,972,908,824 
824,141,252,641,169,775,826,459,93,962 
857,653,45,234,894,975,225,792,776,859 
567,475,153,285,646,928,991,713,747,712 
106,271,344,272,517,708,169,177,850,742 
68,246,459,57,756,588,904,211,120,466 
938,272,463,27,951,283,128,456,969,742 
56,681,366,404,896,321,49,770,505,934 
795,865,397,533,255,607,37,694,939,937 
699,263,37,625,722,220,630,392,997,443 
293,483,252,625,877,400,585,763,325,559 
735,210,222,392,366,541,787,882,334,871 
603,438,470,410,352,732,861,193,435,998 
386,36,85,567,249,188,809,370,329,382 
630,880,282,215,292,404,614,347,814,77 
413,964,832,748,316,210,881,346,114,684 
797,920,805,833,125,845,930,471,356,127 
53,200,224,140,567,576,216,981,964,453 
322,136,545,616,395,135,168,867,595,524 
820,264,627,556,369,242,939,303,793,327 
623,453,171,916,676,415,427,115,712,712 
664,182,871,379,587,378,210,119,823,954 
901,46,961,410,43,926,665,886,974,998 
580,15,435,301,577,38,321,476,414,211 
603,863,220,426,400,730,127,460,787,552 
85,593,629,675,12,891,205,103,315,626 
37,715,100,856,102,585,658,124,516,776 
350,353,244,614,194,710,577,503,793,920 
264,703,114,938,677,292,531,460,836,642 
373,674,396,232,943,733,656,669,574,807 
161,107,824,13,521,355,520,808,410,501 
84,461,264,408,773,406,783,973,710,876 
949,287,919,280,758,682,532,69,586,869 
572,303,682,790,917,65,669,397,581,150 
800,95,854,749,318,229,280,765,696,401 
547,631,219,880,150,285,402,892,283,635 
171,645,587,202,146,222,63,535,300,562 
80,364,284,548,423,748,453,132,974,769 
656,549,7,968,385,887,831,832,816,702 
749,413,264,834,312,237,555,838,65,953 
346,696,301,549,323,697,97,64,688,949 
491,257,737,279,521,397,103,814,214,738 
597,856,219,812,538,858,269,818,467,861 
837,941,289,125,313,871,586,343,569,659 
343,538,756,947,260,435,719,350,528,603 
185,890,553,399,587,315,33,482,982,513 
836,531,368,379,420,111,801,620,326,614 
649,789,672,3,564,460,459,739,658,402 
775,426,937,36,23,796,608,14,950,609 
614,735,641,129,984,361,411,189,765,359 
937,449,730,817,585,41,960,647,944,693 
816,354,67,685,549,742,991,113,692,601 
86,217,773,428,497,787,550,798,501,137 
515,104,926,183,199,960,89,42,498,590 
400,287,900,133,778,76,221,249,281,964 
651,598,224,643,625,39,659,703,238,353 
754,811,65,794,374,337,455,764,279,487 
415,788,259,211,564,800,824,91,984,381 
387,800,499,621,139,436,574,974,571,20 
894,119,819,624,297,536,248,443,974,327 
590,637,628,502,86,143,599,950,776,728 
739,27,864,329,795,824,153,191,513,907 
901,817,647,778,76,128,869,944,456,10 
142,869,142,170,257,79,311,253,358,337 
488,888,722,746,922,952,133,784,946,635 
359,374,132,380,779,731,311,407,433,17 
53,36,625,800,9,547,493,717,924,900 
932,597,523,136,277,92,21,584,455,270 
787,291,380,683,409,663,523,449,560,678 
892,953,878,175,951,822,198,71,601,93 
790,798,486,613,392,704,222,126,491,393 
108,284,834,662,876,592,50,510,288,7 
825,765,15,826,147,351,752,749,551,673 
589,351,769,540,415,531,888,505,301,840 
566,459,600,982,491,784,239,66,783,350 
16,549,791,638,875,876,520,298,301,259 
858,879,601,808,477,348,159,474,335,608 
802,222,597,385,852,121,310,482,58,589 
904,448,199,154,64,926,997,404,115,788 
437,247,675,138,14,949,803,664,570,60 
919,979,79,716,174,431,652,729,871,887 
378,712,850,208,213,777,947,467,610,193 
755,697,809,14,942,548,729,987,370,287 
418,722,850,532,740,883,166,835,112,555 
867,618,468,561,637,40,41,592,138,241 
59,726,19,437,826,281,58,456,132,901 
178,860,398,490,132,892,133,640,624,352 
678,575,486,702,383,702,330,602,515,360 
967,101,952,783,479,268,830,778,185,810 
536,253,914,987,925,369,407,973,638,650 
225,403,491,766,965,346,192,810,809,112 
482,950,215,759,561,899,761,854,480,370 
301,278,447,280,63,60,152,553,640,412 
451,145,519,240,590,350,916,790,802,395 
499,169,502,500,893,361,39,706,850,708 
63,534,245,333,843,979,567,602,952,848 
740,165,115,522,67,266,414,521,588,29 
707,851,265,591,411,822,173,315,390,584 
612,756,476,0,482,419,227,223,73,540 
405,200,642,765,292,905,673,822,98,959 
704,241,252,954,867,845,907,668,11,196 
19,286,507,206,246,408,851,148,404,735 
734,280,929,939,414,100,585,934,15,99 
816,9,495,157,403,33,88,751,782,937 
168,280,878,184,226,19,631,398,127,507 
154,432,500,103,423,345,445,986,899,187 
797,887,749,698,899,53,190,905,87,229 
170,314,736,581,199,962,730,660,792,396 
942,550,20,124,325,940,654,898,691,238 
820,819,760,608,620,323,984,474,489,425 
12,893,546,971,466,16,61,895,724,371 
873,682,713,869,601,445,697,746,39,474 
709,635,263,861,179,713,545,812,243,963 
284,547,782,16,543,676,889,841,483,555 
307,810,354,431,579,161,277,169,772,491 
740,922,402,283,812,234,51,499,43,274 
113,382,355,390,788,634,855,914,611,773 
21,534,121,683,561,407,551,672,276,808 
25,185,676,933,39,255,257,515,868,125 
315,215,668,655,66,857,245,519,482,178 
201,737,648,180,151,912,154,472,732,975 
406,258,886,676,32,922,596,752,301,497 
341,3,574,763,655,606,98,475,651,54 
802,849,357,290,914,720,571,293,178,928 
416,651,579,954,592,463,321,952,174,162 
354,212,283,785,267,919,744,171,210,27 
29,954,575,70,509,91,560,712,60,504 
609,762,285,184,920,685,441,779,63,335 
820,345,339,777,299,691,564,910,369,437 
38,125,894,692,575,389,366,355,841,539 
287,423,343,845,779,565,985,309,275,592 
925,822,600,582,557,747,292,372,228,178 
93,216,197,914,252,937,772,152,77,540 
784,22,403,861,47,194,742,182,889,536 
138,595,148,18,852,274,596,542,314,113 
146,190,519,963,400,785,376,716,815,733 
932,352,918,460,620,674,563,388,207,244 
987,841,800,157,416,608,565,537,834,482 
445,651,522,198,794,475,719,235,590,624 
187,396,537,218,477,557,668,874,164,486 
271,297,826,727,59,150,471,668,470,450 
350,16,906,141,676,424,55,241,250,185 
320,30,719,934,821,377,418,41,683,348 
599,900,715,492,217,587,397,135,608,84 
464,435,714,499,673,16,524,732,396,132 
264,121,236,700,510,609,257,123,998,736 
505,416,719,925,246,889,500,91,514,206 
417,562,945,380,819,236,192,71,268,874 
819,760,324,372,253,702,132,356,212,146 
64,916,887,155,788,794,447,723,611,626 
337,296,909,540,827,407,819,240,555,893 
831,351,65,518,335,121,810,695,126,407 
786,458,713,788,970,151,520,910,934,555 
201,45,913,408,581,329,986,131,242,293 
714,633,659,966,335,870,238,833,107,856 
97,603,857,459,733,79,972,935,579,206 
702,468,999,703,985,956,592,344,545,473 
656,447,809,575,241,94,478,265,522,412 
97,645,574,474,189,62,800,607,540,773 
862,852,178,601,266,706,674,606,171,241 
971,280,968,945,860,187,709,637,642,639 
105,566,7,533,13,813,979,735,107,985 
146,396,845,279,230,514,933,785,412,12 
280,264,514,556,954,686,524,421,47,478 
975,487,166,933,187,711,672,62,901,168 
491,583,929,823,769,33,334,302,595,353 
894,34,988,302,407,485,770,548,770,385 
506,623,212,829,78,484,909,178,37,347 
723,813,311,914,996,824,479,381,670,301 
376,531,328,291,97,224,628,504,52,642 
538,574,533,920,987,886,727,151,356,846 
458,773,71,348,614,310,823,816,768,261 
163,485,377,96,88,603,686,545,554,164 
589,718,433,11,702,970,829,942,851,18 
517,923,589,995,158,425,276,285,879,540 
634,680,259,741,583,936,735,672,371,710 
358,116,197,5,860,772,459,447,623,906 
701,297,457,578,734,557,737,812,649,766 
276,985,198,634,915,482,407,176,54,720 
424,117,186,531,428,1,368,796,475,485 
127,202,813,241,949,442,239,395,98,404 
469,464,882,886,722,936,588,363,926,557 
56,981,607,330,615,90,327,368,327,848 
120,777,551,191,493,351,980,529,215,764 
51,652,540,829,884,376,519,38,212,871 
887,516,787,28,970,401,701,440,16,204 
819,212,598,267,626,207,779,290,118,623 
287,334,58,337,929,562,470,100,361,885 
787,897,181,968,348,401,55,585,353,969 
220,716,814,262,456,386,967,34,369,269 
721,183,362,244,488,827,94,662,303,937 
317,319,98,712,212,697,946,975,708,162 
780,94,520,782,701,621,903,390,580,342 
981,297,901,290,671,570,361,759,797,70 
967,111,540,902,824,229,438,858,143,211 
196,667,23,429,109,230,278,521,829,947 
865,508,767,309,462,672,698,998,496,703 
714,192,312,932,681,711,553,154,820,727 
554,291,91,879,455,312,508,666,838,517 
174,35,27,924,220,756,191,414,660,598 
608,323,785,952,231,484,762,228,447,273 
739,797,946,850,828,448,993,572,575,943 
71,327,775,60,108,248,978,658,481,453 
64,335,260,176,25,41,731,713,367,694 
910,65,73,473,156,858,708,220,21,541 
715,713,926,40,83,544,489,136,422,973 
650,349,243,143,670,522,403,981,11,343 
990,455,928,222,638,124,541,716,370,565 
905,892,223,153,942,978,586,379,263,815 
407,494,608,99,269,264,940,474,707,803 
249,268,806,805,699,86,831,842,401,113 
373,537,992,698,583,288,428,805,566,841 
590,758,703,694,308,306,250,202,556,628 
388,687,524,68,855,591,960,100,7,685 
29,221,983,679,523,35,274,720,191,641 
305,101,820,266,584,531,355,138,379,273 
487,903,262,762,831,424,582,677,518,774 
445,146,243,420,291,479,356,625,819,378 
742,309,170,401,171,150,247,960,551,443 
918,232,580,79,84,161,985,442,955,820 
427,912,283,862,657,339,753,162,812,377 
728,689,387,158,803,980,440,955,475,5 
824,571,380,305,475,757,320,896,703,504 
314,777,844,317,286,781,891,343,655,926 
98,356,790,252,14,662,228,909,906,44 
985,178,534,66,940,100,951,918,638,500 
366,765,443,379,259,615,736,551,785,984 
655,370,683,870,869,920,440,685,315,464 
52,642,969,868,808,934,695,830,287,101 
272,41,130,492,423,11,524,21,366,165 
880,51,58,421,331,908,840,623,202,859 
956,793,14,595,241,986,462,841,648,305 
514,655,19,702,156,79,221,798,945,49 
815,209,914,728,91,600,929,292,615,126 
232,971,543,705,917,27,751,108,279,369 
356,677,621,479,395,369,373,109,234,51 
268,577,652,541,802,494,565,414,243,285 
900,127,269,284,231,13,812,158,173,734 
901,656,335,96,220,700,100,487,240,173 
850,675,980,678,919,605,442,14,91,278 
986,836,755,117,414,267,869,870,496,326 
361,580,639,348,247,688,88,620,307,184 
939,573,975,718,233,722,155,923,190,366 
309,153,477,308,564,889,905,81,288,466 
989,531,852,372,934,463,502,861,58,22 
358,497,533,819,599,775,409,123,727,948 
613,571,203,694,474,408,679,733,799,992 
279,71,626,875,751,940,268,821,488,748 
732,723,101,318,329,231,154,593,471,856 
666,672,438,103,87,432,524,646,998,486 
248,985,363,746,666,801,445,700,419,979 
736,138,253,653,150,720,593,227,859,182 
355,585,630,788,501,595,955,358,829,57 
631,209,571,349,200,722,370,75,701,21 
617,314,405,420,728,357,664,53,680,988 
50,796,627,790,833,161,470,950,250,938 
215,844,660,517,785,149,475,383,438,169 
257,486,929,139,114,567,482,265,703,282 
183,895,273,306,349,665,442,417,647,596 
629,556,828,380,954,524,843,442,754,224 
543,712,4,831,74,863,882,512,838,376 
770,179,614,252,676,125,160,658,684,147 
108,821,812,88,446,4,748,778,966,880 
610,986,822,566,821,939,931,710,552,45 
716,573,626,776,279,518,98,684,687,347 
332,751,29,191,465,124,195,342,474,751 
738,993,231,591,120,584,379,179,195,550 
261,895,706,3,919,87,391,401,39,757 
500,617,665,761,410,811,109,229,40,512 
444,645,462,349,354,764,365,987,176,507 
510,103,504,713,44,717,336,566,639,119 
488,745,847,662,699,20,845,509,908,387 
466,684,975,786,417,874,167,765,748,676 
14,331,572,110,337,411,293,543,525,546 
671,538,758,995,589,755,973,480,814,354 
233,687,138,736,958,219,837,699,496,821 
112,715,114,165,940,142,510,363,411,704 
962,276,408,34,90,97,683,515,23,602 
263,466,522,836,143,180,920,894,94,969 
756,644,384,879,905,171,437,171,491,236 
716,834,999,947,732,964,179,231,369,169 
157,245,179,256,689,568,339,714,481,460 
514,468,768,394,784,48,39,363,722,118 
655,364,340,515,970,691,430,546,820,555 
154,101,239,296,784,352,288,560,792,427 
882,597,549,454,77,596,63,22,264,281 
877,345,870,768,900,822,224,699,520,993 
165,669,137,975,579,358,251,846,432,221 
778,655,967,255,737,767,817,871,918,305 
788,547,167,266,519,420,163,587,141,273 
714,520,853,657,519,603,972,83,7,987 
93,802,798,187,379,533,739,325,620,299 
462,181,361,55,867,776,675,533,9,313 
895,450,815,145,51,216,40,838,610,207 
479,712,563,986,384,893,760,82,594,332 
927,991,502,155,504,973,707,426,290,946 
743,348,299,662,893,630,244,267,519,800 
176,354,452,725,94,133,376,357,126,333 
493,165,931,273,352,644,917,5,604,204 
716,706,777,411,350,411,264,668,816,35 
829,749,66,631,114,142,946,839,945,918 
906,692,134,329,708,402,366,755,867,190 
652,484,6,697,345,544,2,501,404,478 
443,806,291,813,324,870,700,849,145,797 
240,241,890,747,599,801,363,269,639,997 
844,798,109,300,981,175,732,768,277,236 
105,340,910,141,699,900,740,135,849,169 
783,170,854,50,378,180,837,956,351,343 
530,167,421,563,8,856,44,664,391,801 
695,441,530,680,176,582,768,684,370,117 
93,574,368,970,492,125,233,499,179,964 
672,993,466,957,537,331,728,242,206,132 
278,846,873,679,567,23,677,384,427,318 
962,705,820,968,100,263,505,204,303,198 
807,118,17,309,844,774,895,585,475,917 
26,435,22,92,19,440,459,60,8,718 
29,16,913,305,194,641,570,159,815,870 
794,435,995,780,528,384,743,268,115,558 
509,522,369,354,604,59,248,904,633,726 
107,273,681,901,193,195,74,444,270,17 
150,105,232,259,379,668,976,698,874,350 
664,518,521,290,554,290,792,74,166,508 
57,757,868,346,430,826,467,27,487,839 
893,699,185,498,574,766,484,918,871,759 
88,102,332,6,343,387,32,604,428,639 
613,907,362,696,511,322,73,898,763,855 
638,737,580,532,424,158,14,855,907,148 
176,102,541,210,435,521,292,76,146,68 
517,92,904,498,170,451,850,363,652,245 
647,170,687,705,384,880,320,346,53,367 
217,454,840,32,284,550,11,892,777,394 
805,776,215,729,548,139,326,479,241,696 
671,728,160,610,785,338,703,632,751,775 
3,993,335,224,499,191,32,229,949,736 
922,955,791,556,684,273,427,171,551,206 
287,130,149,247,718,716,600,660,617,166 
