874,52,519,286,995,257,538,615,580,475 
577,571,385,251,411,845,751,374,667,562 
3,495,492,489,778,777,78,954,941,159 
38,133,63,964,6,163,898,509,690,57 
119,688,866,21,338,723,726,4,764,550 
923,252,258,162,323,205,514,196,78,20 
128,287,772,946,5,77,286,521,443,350 
996,223,218,561,809,675,782,164,139,680 
845,299,549,732,870,806,651,422,684,835 
961,445,318,297,492,564,624,44,655,599 
515,182,769,446,518,511,202,25,470,174 
502,0,601,919,214,510,675,453,751,70 
267,177,729,849,740,183,705,185,988,775 
996,301,964,424,863,856,527,607,575,10 
993,229,817,208,246,718,74,764,431,863 
276,241,240,143,374,508,399,842,904,272 
92,178,36,338,556,618,192,89,498,128 
756,379,447,964,760,75,948,847,946,821 
884,387,17,742,894,408,399,691,916,596 
449,820,500,460,635,988,900,574,826,818 
737,255,821,692,903,645,142,903,152,119 
533,57,881,483,934,167,598,514,344,315 
71,686,442,253,221,644,121,470,30,327 
136,929,98,766,447,956,30,696,776,67 
756,891,463,404,160,694,928,844,414,979 
749,415,715,817,123,80,263,377,727,128 
240,269,62,922,398,529,22,697,313,496 
437,559,460,495,359,431,470,930,648,711 
848,479,635,433,752,751,517,207,332,812 
950,178,425,687,340,460,522,369,729,987 
976,198,472,127,234,927,78,378,605,616 
288,283,505,370,104,487,913,534,409,648 
41,753,819,690,393,206,104,318,339,288 
736,474,217,638,742,964,188,376,766,661 
638,745,856,842,90,98,204,838,761,900 
177,610,341,748,711,483,6,661,478,176 
197,911,862,809,737,466,978,88,396,655 
41,173,979,68,942,954,743,986,228,558 
639,916,965,762,875,484,697,476,238,859 
424,292,45,600,837,104,196,932,650,767 
709,558,870,76,680,59,346,567,503,719 
595,908,10,432,570,269,512,316,931,230 
313,209,233,934,300,384,30,328,465,560 
257,59,384,651,483,57,317,450,363,631 
702,840,845,661,569,311,943,823,761,919 
153,542,613,389,236,430,776,400,813,90 
733,607,901,37,696,266,655,548,792,864 
204,643,235,871,227,643,740,829,852,868 
875,255,383,217,29,662,6,410,484,652 
122,769,968,461,155,4,650,473,826,819 
980,826,400,811,506,155,844,490,695,719 
788,652,55,811,168,911,864,659,869,87 
685,898,909,92,873,671,885,11,414,806 
177,150,381,740,444,336,239,254,209,136 
62,666,19,443,990,594,290,512,887,967 
456,189,861,767,850,802,814,479,428,201 
697,397,819,898,222,692,448,54,539,411 
794,756,367,3,47,31,486,766,366,599 
776,607,700,234,420,464,907,453,225,698 
442,724,201,71,697,26,187,332,219,837 
205,494,631,733,780,449,853,913,827,966 
427,852,94,726,569,604,972,358,998,829 
38,639,747,573,141,46,635,510,686,626 
237,670,752,241,634,239,658,284,387,825 
865,471,842,806,765,977,267,860,144,378 
713,468,880,71,237,606,435,290,933,5 
898,41,932,688,663,946,250,161,454,439 
877,850,659,563,652,449,94,766,878,961 
154,706,418,168,85,703,352,292,967,201 
10,850,84,770,475,755,748,506,518,402 
963,626,621,241,91,106,593,629,645,368 
352,319,786,12,391,322,739,628,397,4 
982,620,474,896,887,283,447,551,890,301 
957,544,221,811,362,398,776,658,617,995 
443,231,178,836,208,596,919,325,41,950 
76,828,709,398,22,492,67,726,12,748 
624,594,482,958,855,856,914,73,371,912 
84,978,111,167,780,528,465,635,119,820 
932,269,761,584,337,238,151,237,537,706 
462,604,839,626,251,74,398,813,26,323 
810,187,437,561,992,217,321,261,482,537 
153,108,328,739,319,470,58,42,724,431 
928,259,876,141,652,549,304,455,619,166 
987,221,919,667,327,983,511,93,602,618 
705,570,684,94,899,789,137,419,119,493 
707,911,470,812,243,846,988,652,692,397 
321,625,571,396,202,389,483,205,865,22 
5,451,116,941,506,39,959,626,966,736 
742,857,361,537,630,423,763,655,549,695 
115,362,833,378,372,939,586,745,775,975 
761,383,207,762,579,107,721,691,381,367 
403,655,905,591,197,792,848,470,440,675 
602,759,987,865,758,633,592,526,149,626 
404,649,305,727,91,644,605,554,163,958 
982,687,609,121,65,262,799,448,666,633 
60,610,337,285,231,598,409,286,304,337 
735,985,931,718,737,466,504,329,636,290 
680,463,399,817,872,487,489,342,361,417 
54,637,382,973,117,943,440,208,767,736 
826,518,895,281,477,407,116,368,640,708 
285,307,500,115,766,485,777,785,828,24 
163,372,587,255,378,982,89,426,697,69 
697,368,445,998,819,435,145,166,845,144 
194,657,849,177,796,731,205,124,981,952 
544,255,488,13,334,704,805,424,883,497 
66,461,890,710,392,693,447,669,271,667 
604,192,386,944,966,277,903,270,902,280 
646,562,408,633,131,130,437,711,310,190 
161,762,878,132,883,787,568,967,461,494 
254,626,75,210,596,389,615,436,387,31 
960,909,489,507,56,26,884,199,599,721 
156,203,75,663,786,653,862,501,589,914 
543,9,490,985,708,40,93,720,241,352 
605,697,844,108,946,603,268,247,835,32 
421,784,575,242,396,346,153,254,867,288 
63,82,782,969,692,963,719,1,230,876 
830,577,204,744,626,411,749,794,496,384 
448,519,276,440,253,888,690,734,449,531 
869,357,776,566,466,66,174,447,953,732 
80,99,383,592,920,543,765,778,206,655 
382,577,818,826,376,949,150,12,759,203 
485,316,365,165,411,246,123,287,112,737 
242,629,862,190,277,576,802,322,36,496 
607,796,245,739,393,556,956,809,270,247 
166,100,177,71,347,536,451,454,426,930 
903,866,486,624,777,379,924,512,949,76 
794,960,641,781,685,54,735,327,473,546 
273,706,557,433,983,72,385,358,895,52 
181,823,301,882,981,277,324,200,430,978 
716,282,722,764,338,768,959,383,115,514 
381,4,70,964,214,956,27,757,291,746 
371,415,844,13,759,690,97,693,603,238 
780,987,553,515,689,143,981,687,294,958 
547,291,837,583,446,603,452,589,377,693 
991,968,879,761,873,68,740,27,342,330 
71,545,678,973,112,247,301,195,289,331 
778,247,412,470,448,639,777,872,177,640 
234,748,423,348,208,864,248,250,450,433 
643,730,114,521,394,427,795,224,482,447 
177,731,158,245,525,217,264,654,102,947 
309,123,196,465,781,191,568,754,688,285 
964,771,170,887,132,536,810,50,234,997 
780,402,597,295,123,485,796,621,99,965 
851,700,115,103,618,463,612,809,165,390 
406,310,746,579,370,845,203,167,200,395 
762,296,785,660,466,577,521,255,278,640 
801,789,317,370,960,596,539,977,13,713 
501,73,804,582,457,250,297,564,331,439 
113,313,559,418,622,618,718,82,233,159 
629,275,813,341,9,365,200,41,437,540 
433,854,18,593,699,720,395,295,856,728 
556,698,192,533,973,989,452,687,499,350 
573,284,450,239,677,694,341,821,433,99 
896,383,729,653,44,282,173,413,619,237 
55,708,314,780,861,636,353,708,643,79 
262,909,719,651,696,955,440,613,713,742 
292,818,757,254,844,977,184,787,521,860 
444,969,389,248,728,851,246,362,536,275 
636,45,423,22,275,704,678,52,377,40 
851,190,218,174,322,248,313,320,671,942 
233,776,31,951,549,358,175,334,227,600 
847,951,806,882,944,94,526,408,109,767 
149,289,788,10,810,846,553,511,552,259 
227,68,188,144,549,651,324,339,445,392 
669,697,701,654,883,330,248,318,206,32 
491,180,514,492,111,324,702,433,547,993 
598,646,61,798,686,508,894,166,953,844 
22,120,576,209,128,964,733,716,230,909 
301,213,468,975,694,958,683,421,348,248 
885,389,657,947,862,347,889,161,242,362 
482,527,134,473,137,382,113,119,503,263 
369,427,411,194,479,754,146,348,201,528 
255,453,472,470,739,132,487,286,449,700 
340,118,355,951,645,242,934,800,298,211 
534,284,764,406,687,97,679,533,887,228 
243,829,433,786,428,955,679,571,675,83 
551,426,669,210,261,926,637,619,502,616 
840,341,890,685,498,32,656,16,561,552 
510,479,548,512,335,919,411,591,845,128 
422,745,209,87,109,383,102,548,464,814 
256,165,827,47,871,792,254,918,987,168 
674,483,779,219,360,117,701,14,197,205 
857,571,791,99,97,921,412,666,454,180 
944,973,998,361,888,538,668,469,155,332 
809,838,284,829,389,373,762,264,427,831 
833,747,659,13,975,666,438,205,121,4 
382,942,961,285,384,129,370,841,324,809 
26,820,959,806,73,322,930,861,637,901 
951,935,907,176,795,86,244,646,687,379 
27,493,58,960,499,484,244,204,811,731 
65,496,138,217,288,36,108,294,889,847 
562,734,61,97,701,576,224,288,328,162 
649,269,368,626,381,33,854,320,230,710 
818,912,535,720,260,10,944,220,316,670 
975,761,792,326,845,499,196,316,865,639 
749,74,104,747,379,116,265,706,210,772 
428,498,333,435,481,416,929,124,605,985 
759,769,400,807,557,492,990,374,930,154 
378,129,474,407,238,223,132,384,625,818 
681,191,142,875,532,137,789,250,954,971 
567,146,492,634,344,923,882,365,727,91 
671,356,218,341,827,6,891,416,520,90 
849,160,718,359,962,663,763,434,791,270 
213,419,467,453,519,398,594,434,703,439 
926,297,658,869,290,857,769,237,439,145 
648,199,632,426,131,861,602,512,368,679 
469,565,346,783,274,456,390,851,378,822 
573,749,425,595,917,899,652,611,33,562 
709,464,674,710,626,952,655,364,117,153 
450,485,733,113,358,516,915,514,354,722 
481,702,592,59,329,701,911,471,438,958 
328,337,469,280,480,142,685,519,854,690 
749,482,554,345,715,668,536,349,906,657 
761,201,268,668,717,672,286,838,477,631 
140,838,222,520,597,220,999,944,294,78 
380,781,214,688,137,234,582,924,653,352 
299,597,181,768,209,845,60,368,917,124 
401,732,207,975,727,218,11,429,160,58 
96,734,663,228,900,971,578,42,147,734 
146,606,139,256,637,984,392,969,28,858 
328,560,137,971,302,421,264,555,402,50 
431,156,497,185,395,294,954,697,89,134 
582,391,587,251,801,688,370,985,879,948 
36,979,948,86,690,700,889,500,923,489 
139,214,64,675,468,138,121,365,915,815 
378,416,548,400,462,595,903,524,115,191 
34,408,596,707,997,187,562,279,332,30 
204,262,16,499,970,179,95,371,685,900 
104,287,21,270,558,900,155,133,217,97 
830,294,879,760,622,797,769,947,221,107 
610,684,725,232,776,607,320,977,292,250 
388,55,318,635,586,377,253,865,307,392 
874,875,790,535,39,434,415,842,750,640 
792,76,846,722,805,292,97,205,716,783 
100,566,309,212,652,322,389,15,67,266 
96,426,808,109,154,701,465,973,24,253 
731,732,646,816,577,972,411,806,418,74 
54,517,717,765,177,795,859,646,332,408 
518,453,612,371,436,32,769,289,121,946 
795,876,582,458,185,764,477,815,129,821 
290,155,859,422,11,815,390,397,953,822 
185,525,239,494,104,187,930,121,475,821 
129,303,104,636,233,250,583,725,688,687 
460,52,493,577,222,850,876,779,452,222 
820,123,783,28,608,51,91,51,911,198 
76,99,136,409,238,789,763,546,321,467 
145,109,386,111,640,426,870,678,129,197 
148,971,478,892,325,925,374,117,807,510 
751,715,137,937,203,261,578,860,430,162 
458,783,808,343,295,468,208,476,474,498 
967,639,604,946,956,504,669,717,50,266 
448,599,758,94,656,88,855,234,940,469 
74,991,893,724,469,627,784,248,721,20 
381,522,837,63,470,291,181,986,398,721 
27,477,592,973,206,574,45,875,977,581 
854,113,586,319,477,234,280,170,657,183 
473,980,695,117,78,937,814,736,438,27 
880,304,61,384,787,28,729,961,224,760 
637,151,731,21,851,809,366,365,973,784 
981,977,439,837,710,98,113,212,269,534 
784,896,489,498,378,163,225,325,195,570 
63,680,507,670,80,423,170,890,891,843 
958,839,706,262,555,439,456,464,37,338 
386,719,732,276,926,801,40,449,182,786 
993,940,602,959,55,681,1,248,26,717 
841,227,417,603,506,876,219,608,798,235 
874,553,155,753,822,528,137,382,663,85 
376,836,932,190,769,272,829,798,251,989 
764,483,495,116,437,844,426,627,514,866 
396,223,384,848,333,484,209,610,622,973 
205,412,585,811,343,597,834,208,681,697 
494,602,234,48,552,775,770,528,627,783 
924,869,713,802,518,640,30,286,182,193 
156,742,774,70,891,975,447,98,591,841 
499,765,880,977,447,927,267,480,797,400 
737,374,546,754,80,810,79,173,223,177 
597,787,260,791,922,981,669,856,420,105 
442,414,263,723,635,674,534,738,905,496 
818,713,560,934,99,408,308,628,484,799 
577,616,325,657,646,876,788,241,265,34 
454,614,591,269,168,61,238,495,939,78 
986,842,666,786,975,589,37,82,696,317 
888,864,115,624,842,699,70,882,908,87 
354,993,463,341,104,888,531,502,960,735 
692,950,408,717,540,129,979,449,896,907 
957,447,848,373,521,742,203,533,96,203 
394,217,397,620,114,436,791,760,193,988 
907,706,214,124,691,437,449,108,863,692 
278,454,581,512,649,820,280,749,652,3 
316,167,746,249,216,800,684,262,838,563 
973,77,959,532,137,514,659,764,59,129 
992,504,834,882,257,423,218,850,73,855 
534,984,504,842,909,865,262,87,444,401 
744,150,189,251,543,370,383,836,619,467 
671,373,758,87,962,633,528,6,568,325 
204,581,789,63,955,645,127,719,310,901 
637,155,37,608,428,545,840,61,978,178 
30,766,174,238,733,736,830,169,383,309 
924,934,757,165,954,663,410,211,823,452 
669,819,69,930,143,954,8,894,112,217 
732,501,295,315,248,341,798,358,753,454 
872,308,505,91,421,342,842,502,174,208 
851,847,685,649,133,82,437,160,482,31 
842,963,172,263,944,468,201,841,407,481 
690,317,60,311,2,832,660,540,928,858 
130,989,173,753,853,383,840,122,100,29 
849,181,939,16,198,890,252,491,243,388 
146,526,336,410,275,884,810,562,394,384 
129,958,725,728,102,518,355,319,630,39 
850,280,649,850,294,470,670,966,246,141 
890,37,375,346,428,524,558,750,410,770 
923,579,724,99,822,246,23,186,720,934 
647,985,442,668,195,937,537,428,162,340 
681,130,32,778,521,979,422,623,362,501 
335,115,124,167,658,109,957,617,294,384 
527,245,964,591,61,865,909,682,793,861 
664,224,426,649,748,703,12,173,588,78 
166,295,233,318,75,305,884,714,210,30 
114,646,940,626,767,519,782,488,512,13 
435,560,622,157,552,618,116,426,925,223 
91,300,706,501,621,849,679,309,134,871 
289,785,607,247,184,976,324,521,717,296 
787,595,152,988,311,276,565,339,229,109 
784,879,502,975,442,607,441,334,673,333 
843,486,870,137,677,353,518,258,900,705 
447,219,62,845,689,853,751,116,38,553 
206,267,505,150,692,585,116,155,492,630 
385,792,345,345,679,188,515,192,349,103 
764,624,549,110,143,125,714,466,982,168 
602,60,85,43,600,663,36,99,482,707 
316,672,783,710,793,318,289,360,784,531 
885,938,381,574,720,115,212,90,772,782 
418,65,349,103,998,323,769,887,219,949 
704,656,127,319,470,429,823,7,784,600 
724,748,6,219,201,696,151,103,161,742 
497,696,646,628,358,891,617,913,197,410 
2,545,184,149,467,491,692,615,928,481 
491,405,535,338,648,543,956,891,330,550 
563,588,167,320,508,887,934,960,748,915 
441,73,969,652,286,945,957,283,64,272 
356,672,664,891,432,19,7,112,169,607 
87,543,939,392,166,844,527,579,13,572 
616,888,147,768,410,298,219,182,479,856 
101,657,179,706,417,702,999,458,137,608 
72,391,953,608,441,534,549,627,214,109 
650,821,296,38,687,933,368,151,908,244 
624,742,169,81,862,933,724,538,526,603 
534,857,877,96,503,662,909,352,194,60 
201,626,490,966,881,72,398,831,789,821 
816,415,299,45,744,44,206,855,358,822 
